13/4/01;1077.91
14/4/01;999.66
15/4/01;1109.17
16/4/01;1132.85
17/4/01;1158.08
18/4/01;1136.78
19/4/01;1186.05
20/4/01;1127.09
21/4/01;1051.04
22/4/01;1127.09
23/4/01;1137.78
24/4/01;1140.07
25/4/01;1150.67
26/4/01;1178.64
27/4/01;1134.22
28/4/01;1058.17
29/4/01;1191.62
30/4/01;1109.36
1/5/01;1228.83
2/5/01;1248.57
3/5/01;1299.31
4/5/01;1240.25
5/5/01;1174.35
6/5/01;1296.20
7/5/01;1323.44
8/5/01;1350.95
9/5/01;1382.03
10/5/01;1313.84
11/5/01;1311.83
12/5/01;1245.01
13/5/01;1363.57
14/5/01;1387.52
15/5/01;1403.15
16/5/01;1431.12
17/5/01;1429.20
18/5/01;1391.90
19/5/01;1302.69
20/5/01;1417.59
21/5/01;1429.20
22/5/01;1432.76
23/5/01;1453.79
24/5/01;1488.98
25/5/01;1462.47
26/5/01;1388.34
27/5/01;1527.28
28/5/01;1554.71
29/5/01;1574.91
30/5/01;1597.30
31/5/01;1633.78
1/6/01;1565.40
2/6/01;1493.92
3/6/01;1637.98
4/6/01;1670.61
5/6/01;1644.20
6/6/01;1629.48
7/6/01;1687.43
8/6/01;1671.62
9/6/01;1552.97
10/6/01;1618.51
11/6/01;1613.21
12/6/01;1631.31
13/6/01;1682.77
14/6/01;1753.07
15/6/01;1690.36
16/6/01;1576.92
17/6/01;1657.91
18/6/01;1672.90
19/6/01;1677.47
20/6/01;1721.26
21/6/01;1770.98
22/6/01;1769.52
23/6/01;1687.80
24/6/01;1928.76
25/6/01;1941.19
26/6/01;1944.30
27/6/01;1906.18
28/6/01;1904.53
29/6/01;1839.08
30/6/01;1741.73
1/7/01;1952.07
2/7/01;1985.52
3/7/01;1991.65
4/7/01;1993.20
5/7/01;1969.25
6/7/01;1897.49
7/7/01;1795.02
8/7/01;1958.74
9/7/01;1984.52
10/7/01;2000.51
11/7/01;2041.37
12/7/01;2064.50
13/7/01;2010.57
14/7/01;1842.01
15/7/01;1856.82
16/7/01;1897.31
17/7/01;1960.11
18/7/01;1913.31
19/7/01;1856.09
20/7/01;1786.71
21/7/01;1737.71
22/7/01;1980.40
23/7/01;2003.99
24/7/01;2036.16
25/7/01;2082.33
26/7/01;2101.89
27/7/01;2044.30
28/7/01;1929.40
29/7/01;2128.95
30/7/01;2179.31
31/7/01;2201.43
1/8/01;2240.10
2/8/01;2235.44
3/8/01;2179.22
4/8/01;2000.24
5/8/01;2197.23
6/8/01;2230.78
7/8/01;2175.56
8/8/01;2282.15
9/8/01;2236.08
10/8/01;2116.70
11/8/01;1978.48
12/8/01;2163.68
13/8/01;2201.89
14/8/01;2073.92
15/8/01;2227.49
16/8/01;2211.40
17/8/01;2118.71
18/8/01;2003.07
19/8/01;2192.84
20/8/01;2215.79
21/8/01;2214.69
22/8/01;2227.03
23/8/01;2188.09
24/8/01;2139.91
25/8/01;2008.56
26/8/01;2208.02
27/8/01;2213.04
28/8/01;2235.80
29/8/01;2216.24
30/8/01;2142.11
31/8/01;2000.15
1/9/01;1768.24
2/9/01;1933.33
3/9/01;2008.28
4/9/01;1978.03
5/9/01;1894.48
6/9/01;1801.06
7/9/01;1769.06
8/9/01;1691.18
9/9/01;1827.02
10/9/01;1839.54
11/9/01;1833.14
12/9/01;1852.43
13/9/01;1868.52
14/9/01;1773.09
15/9/01;1638.71
16/9/01;1765.41
17/9/01;1682.68
18/9/01;1686.43
19/9/01;1705.08
20/9/01;1726.01
21/9/01;1707.18
22/9/01;1571.71
23/9/01;1696.67
24/9/01;1686.52
25/9/01;1636.61
26/9/01;1672.08
27/9/01;1691.91
28/9/01;1593.74
29/9/01;1497.57
30/9/01;1612.93
1/10/01;1648.86
2/10/01;1658.46
3/10/01;1661.56
4/10/01;1666.96
5/10/01;1599.77
6/10/01;1468.60
7/10/01;1562.66
8/10/01;1550.87
9/10/01;1540.99
10/10/01;1601.69
11/10/01;1518.14
12/10/01;1499.22
13/10/01;1379.66
14/10/01;1481.85
15/10/01;1491.91
